user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
5028	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis	GCA_004000625.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis	98.77	0.928	GCA_004000625.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis	98.77	0.928	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_963626055.1, s__Gemmiger sp963626055, 95.0, 93.59, 0.87	60.84	11	N/A	N/A
503	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
5051	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae	GCF_025151215.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae	99.67	0.788	GCF_025151215.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae	99.67	0.788	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_019411205.1, s__Parabacteroides sp019411205, 95.0, 91.52, 0.666; GCF_025151045.1, s__Parabacteroides johnsonii, 95.0, 91.01, 0.514; GCF_902493135.1, s__Parabacteroides sp902493135, 95.0, 90.04, 0.485; GCF_014287585.1, s__Parabacteroides hominis, 95.0, 89.67, 0.441; GCF_900155425.1, s__Parabacteroides massiliensis, 95.0, 88.88, 0.391; GCA_041225035.1, s__Parabacteroides sp900760525, 95.0, 88.69, 0.394; GCA_910577325.1, s__Parabacteroides sp910577325, 95.0, 88.47, 0.418; GCA_017937385.1, s__Parabacteroides sp017937385, 95.0, 85.87, 0.244	28.32	11	N/A	Genome has more than 50.0% of markers with multiple hits
506	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
508	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
51	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia_C;s__Roseburia_C amylophila	GCF_025567465.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia_C;s__Roseburia_C amylophila	99.11	1.0	GCF_025567465.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia_C;s__Roseburia_C amylophila	99.11	1.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia_C;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900315735.1, s__Roseburia_C sp900315735, 95.0, 92.54, 0.885	17.1	11	N/A	Genome has more than 82.5% of markers with multiple hits
510	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus reuteri_I	GCF_020785355.1	95.94	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus reuteri_I	96.35	0.816	GCF_020785355.1	95.94	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus reuteri_I	96.35	0.816	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_002254085.1, s__Limosilactobacillus rodentium, 95.0, 95.92, 0.8; GCF_000016825.1, s__Limosilactobacillus reuteri, 95.0, 95.62, 0.791; GCF_003072625.1, s__Limosilactobacillus suis, 95.4, 95.62, 0.763; GCF_020784875.1, s__Limosilactobacillus reuteri_H, 96.06, 95.25, 0.808; GCF_034259105.1, s__Limosilactobacillus reuteri_G, 95.18, 95.13, 0.762; GCF_036621895.1, s__Limosilactobacillus reuteri_J, 96.09, 94.92, 0.767; GCA_011958095.1, s__Limosilactobacillus sp011958095, 95.65, 94.87, 0.767; GCF_013694365.1, s__Limosilactobacillus reuteri_E, 95.0, 94.13, 0.628; GCF_014145615.1, s__Limosilactobacillus balticus, 95.0, 93.97, 0.772; GCF_020784725.1, s__Limosilactobacillus reuteri_F, 95.0, 93.81, 0.783; GCA_946487795.1, s__Limosilactobacillus sp946487795, 95.0, 92.07, 0.511; GCF_014145585.1, s__Limosilactobacillus agrestis, 95.0, 90.6, 0.648; GCF_014145555.1, s__Limosilactobacillus albertensis, 95.0, 84.76, 0.369; GCF_014635905.1, s__Limosilactobacillus caviae, 95.17, 84.63, 0.374; GCF_014830205.1, s__Limosilactobacillus walteri, 95.0, 82.74, 0.242; GCF_014145455.1, s__Limosilactobacillus rudii, 95.0, 81.8, 0.199	96.35	11	N/A	N/A
51014	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
511	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
5115	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Terrisporobacter;s__Terrisporobacter sp900557165	GCF_036550295.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Terrisporobacter;s__Terrisporobacter sp900557165	99.75	0.683	GCF_036550295.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Terrisporobacter;s__Terrisporobacter sp900557165	99.75	0.683	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Terrisporobacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_945871955.1, s__Terrisporobacter sp945871955, 95.0, 88.82, 0.223; GCA_022782605.1, s__Terrisporobacter sp022782605, 95.0, 88.77, 0.216; GCA_902363255.1, s__Terrisporobacter sp902363255, 95.0, 88.1, 0.198; GCF_000808015.1, s__Terrisporobacter othiniensis, 95.0, 87.67, 0.186; GCF_036812735.1, s__Terrisporobacter glycolicus, 95.0, 87.33, 0.166; GCF_031202285.1, s__Terrisporobacter mayombei, 95.0, 87.26, 0.17; GCF_032598785.1, s__Terrisporobacter petrolearius, 95.0, 87.23, 0.153; GCA_014333445.1, s__Terrisporobacter mayombei_A, 95.0, 86.79, 0.177	44.0	11	N/A	Genome has more than 18.3% of markers with multiple hits
5119	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp000435555	GCA_000435555.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp000435555	97.98	0.924	GCA_000435555.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp000435555	97.98	0.924	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002438575.1, s__Vescimonas sp002438575, 95.0, 93.98, 0.752; GCA_934623575.1, s__Vescimonas sp934623575, 95.0, 88.73, 0.518; GCA_934590325.1, s__Vescimonas sp934590325, 95.0, 87.97, 0.593; GCA_003487665.1, s__Vescimonas sp003487665, 95.0, 87.78, 0.453; GCA_963628195.1, s__Vescimonas sp963628195, 95.0, 86.55, 0.525; GCA_945878665.1, s__Vescimonas sp945878665, 95.0, 85.72, 0.342; GCA_900551995.1, s__Vescimonas sp900551995, 95.0, 85.71, 0.404; GCA_963632705.1, s__Vescimonas sp963632705, 95.0, 85.64, 0.366; GCA_900550585.1, s__Vescimonas sp900550585, 95.0, 85.22, 0.267; GCA_900545495.1, s__Vescimonas sp900545495, 95.0, 85.02, 0.277; GCA_900551355.1, s__Vescimonas sp900551355, 95.0, 84.91, 0.236; GCA_934591815.1, s__Vescimonas sp934591815, 95.0, 84.86, 0.267; GCA_900554275.1, s__Vescimonas sp900554275, 95.0, 84.63, 0.303; GCA_900547745.1, s__Vescimonas sp900547745, 95.0, 84.38, 0.255; GCA_900552725.1, s__Vescimonas sp900552725, 95.0, 84.37, 0.155; GCA_900545585.1, s__Vescimonas sp900545585, 95.0, 84.08, 0.265; GCA_934591745.1, s__Vescimonas sp934591745, 95.0, 84.03, 0.213; GCA_934589835.1, s__Vescimonas sp934589835, 95.0, 83.3, 0.201; GCA_963613145.1, s__Vescimonas sp963613145, 95.0, 82.42, 0.215	71.62	11	N/A	N/A
5126	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis	GCF_900167555.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis	97.79	0.917	GCF_900167555.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis	97.79	0.917	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_018784445.1, s__Gemmiger sp900540775, 95.0, 88.21, 0.47; GCA_025757985.1, s__Gemmiger sp900540595, 95.0, 88.01, 0.415; GCA_934502625.1, s__Gemmiger sp934502625, 95.0, 87.89, 0.366; GCF_024462815.1, s__Gemmiger sp900554145, 95.0, 86.35, 0.344; GCA_004554775.1, s__Gemmiger variabilis_B, 95.0, 85.05, 0.179; GCA_025758045.1, s__Gemmiger sp900539695, 95.0, 84.99, 0.165	51.57	11	N/A	N/A
513	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp905209455	GCA_905209455.1	95.0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp905209455	99.99	0.978	GCA_905209455.1	95.0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp905209455	99.99	0.978	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_015670795.1, s__Collinsella aerofaciens_Q, 95.25, 94.9, 0.879; GCA_937942395.1, s__Collinsella sp937942395, 95.25, 94.79, 0.885; GCF_964237925.1, s__Collinsella aerofaciens_BJ, 95.01, 94.79, 0.874; GCA_963628025.1, s__Collinsella sp963628025, 95.32, 94.79, 0.872; GCA_014871645.1, s__Collinsella sp014871645, 95.0, 94.79, 0.853; GCF_000763055.1, s__Collinsella sp000763055, 95.84, 94.77, 0.869; GCF_032584215.1, s__Collinsella sp902491135, 95.66, 94.74, 0.857; GCA_902478995.1, s__Collinsella sp902478995, 95.0, 94.73, 0.821; GCA_938011875.1, s__Collinsella sp938011875, 95.81, 94.72, 0.782; GCA_902467875.1, s__Collinsella sp902467875, 95.39, 94.71, 0.833; GCA_900544935.1, s__Collinsella sp900544935, 95.0, 94.7, 0.842; GCA_902488525.1, s__Collinsella sp902488525, 95.15, 94.7, 0.811; GCA_018381235.1, s__Collinsella sp018381235, 95.0, 94.69, 0.863; GCF_039752775.1, s__Collinsella aerofaciens_R, 95.37, 94.69, 0.862; GCF_028206995.1, s__Collinsella aerofaciens_AQ, 95.21, 94.69, 0.853; GCF_015556945.1, s__Collinsella aerofaciens_AO, 95.0, 94.69, 0.853; GCF_015670745.1, s__Collinsella aerofaciens_T, 95.0, 94.69, 0.85; GCA_900541175.1, s__Collinsella sp900541175, 95.01, 94.69, 0.842; GCA_958405195.1, s__Collinsella sp958405195, 95.04, 94.69, 0.835; GCA_900545665.1, s__Collinsella sp900545665, 95.0, 94.69, 0.818; GCA_902494375.1, s__Collinsella sp902494375, 95.1, 94.66, 0.759; GCF_019041915.1, s__Collinsella sp019041915, 95.09, 94.61, 0.858; GCF_015558785.1, s__Collinsella aerofaciens_P, 95.03, 94.59, 0.863; GCF_039758965.1, s__Collinsella aerofaciens_BR, 95.08, 94.58, 0.869; GCF_010509075.1, s__Collinsella aerofaciens, 95.02, 94.58, 0.854; GCF_020709435.1, s__Collinsella aerofaciens_AU, 95.0, 94.58, 0.853; GCF_001405375.1, s__Collinsella aerofaciens_F, 95.18, 94.58, 0.853; GCA_018368535.1, s__Collinsella sp018368535, 95.26, 94.58, 0.849; GCA_036304065.1, s__Collinsella sp036304065, 95.54, 94.58, 0.847; GCA_018365375.1, s__Collinsella sp018365375, 95.0, 94.58, 0.842; GCA_902494195.1, s__Collinsella sp902494195, 95.01, 94.58, 0.838; GCA_958429345.1, s__Collinsella sp958429345, 95.0, 94.58, 0.834; GCA_902489665.1, s__Collinsella sp902489665, 95.0, 94.58, 0.826; GCA_900763515.1, s__Collinsella sp900763515, 95.18, 94.58, 0.818; GCA_900544645.1, s__Collinsella sp900544645, 95.06, 94.58, 0.811; GCA_902461085.1, s__Collinsella sp902461085, 95.05, 94.52, 0.833; GCA_937937835.1, s__Collinsella sp937937835, 95.0, 94.51, 0.83; GCA_900547655.1, s__Collinsella sp900547655, 95.0, 94.51, 0.805; GCA_958438955.1, s__Collinsella sp958438955, 95.0, 94.51, 0.784; GCA_958421655.1, s__Collinsella sp958421655, 95.0, 94.49, 0.834; GCA_900541185.1, s__Collinsella sp900541185, 95.0, 94.49, 0.801; GCF_040910185.1, s__Collinsella aerofaciens_BF, 95.01, 94.47, 0.859; GCF_040926265.1, s__Collinsella aerofaciens_BB, 95.04, 94.47, 0.858; GCA_036302525.1, s__Collinsella sp036302525, 95.0, 94.47, 0.854; GCF_040092375.1, s__Collinsella sp958445065, 95.26, 94.47, 0.853; GCA_958407465.1, s__Collinsella sp958407465, 95.0, 94.47, 0.849; GCA_036551635.1, s__Collinsella sp036551635, 95.0, 94.47, 0.848; GCF_003438495.1, s__Collinsella sp003438495, 95.0, 94.47, 0.847; GCF_039062365.1, s__Collinsella sp900556365, 95.32, 94.47, 0.843; GCA_900541235.1, s__Collinsella sp900541235, 95.0, 94.47, 0.842; GCA_902470805.1, s__Collinsella sp902470805, 95.0, 94.47, 0.839; GCA_958353395.1, s__Collinsella sp958353395, 95.0, 94.47, 0.836; GCA_902482035.1, s__Collinsella sp902482035, 95.14, 94.47, 0.836; GCA_902479065.1, s__Collinsella sp902479065, 95.0, 94.47, 0.83; GCA_902493375.1, s__Collinsella sp902493375, 95.0, 94.47, 0.829; GCA_018382295.1, s__Collinsella sp018382295, 95.0, 94.47, 0.829; GCA_036299165.1, s__Collinsella aerofaciens_BM, 95.08, 94.47, 0.812; GCA_958407545.1, s__Collinsella sp958407545, 95.33, 94.45, 0.777; GCA_902493125.1, s__Collinsella sp902493125, 95.06, 94.41, 0.788; GCA_958448275.1, s__Collinsella sp958448275, 95.03, 94.36, 0.811; GCA_958407995.1, s__Collinsella sp958407995, 95.0, 94.36, 0.802; GCA_902469665.1, s__Collinsella sp902469665, 95.08, 94.35, 0.854; GCA_031295385.1, s__Collinsella sp031295385, 95.0, 94.35, 0.85; GCA_900541065.1, s__Collinsella sp900541065, 95.0, 94.35, 0.844; GCF_003458415.1, s__Collinsella sp003458415, 95.09, 94.35, 0.836; GCA_900545835.1, s__Collinsella sp900545835, 95.07, 94.34, 0.787; GCA_900761615.1, s__Collinsella sp900761615, 95.0, 94.34, 0.765; GCA_958447445.1, s__Collinsella sp958447445, 95.08, 94.33, 0.781; GCA_900544425.1, s__Collinsella sp900544425, 95.0, 94.33, 0.772; GCA_963614405.1, s__Collinsella sp963614405, 95.28, 94.33, 0.753; GCA_902495545.1, s__Collinsella sp902495545, 95.0, 94.27, 0.824; GCA_900540095.1, s__Collinsella sp900540095, 95.0, 94.27, 0.795; GCA_900760905.1, s__Collinsella sp900760905, 95.0, 94.26, 0.826; GCA_900541665.1, s__Collinsella sp900541665, 95.0, 94.24, 0.841; GCA_036304725.1, s__Collinsella sp036304725, 95.02, 94.23, 0.834; GCA_900544235.1, s__Collinsella sp900544235, 95.0, 94.23, 0.824; GCA_019419555.1, s__Collinsella sp019419555, 95.0, 94.23, 0.802; GCA_902492545.1, s__Collinsella sp902492545, 95.06, 94.21, 0.802; GCA_902491415.1, s__Collinsella sp902491415, 95.05, 94.21, 0.761; GCA_036549635.1, s__Collinsella sp036549635, 95.44, 94.19, 0.796; GCA_902489515.1, s__Collinsella sp902489515, 95.08, 94.17, 0.729; GCA_900760325.1, s__Collinsella sp900760325, 95.0, 94.12, 0.815; GCA_900547765.1, s__Collinsella sp900547765, 95.0, 94.11, 0.801; GCA_900539735.1, s__Collinsella sp900539735, 95.0, 94.1, 0.751; GCA_900543615.1, s__Collinsella sp900543615, 95.0, 94.08, 0.811; GCA_900545745.1, s__Collinsella sp900545745, 95.0, 94.05, 0.788; GCA_900550825.1, s__Collinsella sp900550825, 95.0, 94.05, 0.752; GCA_905197385.1, s__Collinsella sp905197385, 95.0, 94.05, 0.74; GCA_900547345.1, s__Collinsella sp900547345, 95.0, 93.99, 0.792; GCA_036303765.1, s__Collinsella sp036303765, 95.08, 93.99, 0.747; GCA_900544995.1, s__Collinsella sp900544995, 95.0, 93.98, 0.783; GCA_900547285.1, s__Collinsella sp900547285, 95.0, 93.95, 0.763; GCA_963589385.1, s__Collinsella sp963589385, 95.26, 93.92, 0.714; GCA_019414245.1, s__Collinsella sp019414245, 95.0, 93.87, 0.804; GCA_900551365.1, s__Collinsella sp900551365, 95.0, 93.87, 0.738; GCA_900760245.1, s__Collinsella sp900760245, 95.0, 93.76, 0.755; GCA_902478545.1, s__Collinsella sp902478545, 95.0, 93.68, 0.744; GCA_937926755.1, s__Collinsella sp937926755, 95.0, 93.59, 0.778; GCA_022720335.1, s__Collinsella sp022720335, 95.0, 93.56, 0.793	84.53	11	N/A	N/A
5160	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__YE71;s__YE71 sp000434695	GCF_020559915.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__YE71;s__YE71 sp000434695	97.86	0.668	GCF_020559915.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__YE71;s__YE71 sp000434695	97.86	0.668	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__YE71;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	60.27	11	N/A	Genome has more than 25.8% of markers with multiple hits
518	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp900543625	GCA_900543625.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp900543625	96.93	0.913	GCA_900543625.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp900543625	96.93	0.913	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_905215475.1, s__CAG-103 sp905215475, 95.0, 94.27, 0.778; GCA_934591895.1, s__CAG-103 sp934591895, 95.0, 93.74, 0.836; GCA_025757645.1, s__CAG-103 sp000432375, 95.0, 90.62, 0.709; GCA_900317855.1, s__CAG-103 sp900317855, 95.0, 90.17, 0.691; GCA_900757655.1, s__CAG-103 sp900757655, 95.0, 90.13, 0.683; GCA_963627135.1, s__CAG-103 sp963627135, 95.0, 89.88, 0.679; GCA_934589185.1, s__CAG-103 sp934589185, 95.43, 89.71, 0.58; GCA_004556965.1, s__CAG-103 sp004556965, 95.0, 82.53, 0.159	90.63	11	N/A	N/A
5180	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
519	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp900540635	GCA_900540635.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp900540635	97.67	0.848	GCA_900540635.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp900540635	97.67	0.848	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_945963595.1, s__Faecousia sp945963595, 95.21, 95.21, 0.683; GCF_018918045.1, s__Faecousia sp018918045, 95.0, 85.14, 0.288; GCA_963661735.1, s__Faecousia sp963661735, 95.0, 85.0, 0.347; GCA_934569045.1, s__Faecousia sp934569045, 95.0, 83.4, 0.246; GCA_900556935.1, s__Faecousia sp900556935, 95.0, 83.38, 0.182; GCA_934589525.1, s__Faecousia sp934589525, 95.0, 82.75, 0.186; GCA_934589225.1, s__Faecousia sp934589225, 95.0, 82.17, 0.178	90.77	11	N/A	N/A
52	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__CAG-269 sp000431335	GCA_000431335.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__CAG-269 sp000431335	99.1	1.0	GCA_000431335.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__CAG-269 sp000431335	99.1	1.0	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_958438515.1, s__CAG-269 sp958438515, 95.0, 80.82, 0.235; GCA_905213875.1, s__CAG-269 sp905213875, 95.0, 80.68, 0.168; GCA_949467015.1, s__CAG-269 sp900556945, 95.0, 80.46, 0.221; GCA_934129785.1, s__CAG-269 sp934129785, 95.0, 79.6, 0.169; GCA_947631335.1, s__CAG-269 sp947631335, 95.0, 79.37, 0.243; GCA_947627265.1, s__CAG-269 sp947627265, 95.0, 79.29, 0.176	11.04	11	N/A	Genome has more than 80.8% of markers with multiple hits;Genome domain questionable ( 11.7% Bacterial, 1.9% Archaeal)
5200	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
522	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp000434995	GCA_000434995.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp000434995	98.67	1.0	GCA_000434995.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp000434995	98.67	1.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_963661525.1, s__Eubacterium_R sp963661525, 95.0, 94.83, 0.752; GCA_000436835.1, s__Eubacterium_R sp000436835, 95.0, 82.03, 0.479; GCA_945874765.1, s__Eubacterium_R sp945874765, 95.0, 81.42, 0.368; GCA_900540235.1, s__Eubacterium_R sp900540235, 95.0, 80.73, 0.304; GCA_963657005.1, s__Eubacterium_R sp963657005, 95.0, 80.39, 0.267	15.69	11	N/A	Genome has more than 84.2% of markers with multiple hits
