user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
66	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_010509575.1, s__Faecalibacterium duncaniae, 95.0, 95.44, 0.32; GCA_025757845.1, s__Faecalibacterium sp900539945, 95.0, 92.99, 0.294; GCA_902463905.1, s__Faecalibacterium sp902463905, 95.0, 91.25, 0.299; GCF_036632915.2, s__Faecalibacterium taiwanense, 95.0, 90.04, 0.229; GCA_902463235.1, s__Faecalibacterium sp902463235, 95.0, 89.56, 0.244; GCF_023347535.1, s__Faecalibacterium wellingii, 95.0, 89.25, 0.23; GCA_934511465.1, s__Faecalibacterium sp934511465, 95.0, 88.7, 0.232; GCF_002549775.1, s__Faecalibacterium prausnitzii_F, 95.0, 88.6, 0.225; GCA_937915335.1, s__Faecalibacterium sp937915335, 95.0, 88.36, 0.229; GCF_040096515.1, s__Faecalibacterium tardum, 95.0, 88.34, 0.179; GCA_934525845.1, s__Faecalibacterium sp934525845, 95.0, 88.23, 0.243; GCA_905215595.1, s__Faecalibacterium sp905215595, 95.0, 88.21, 0.213; GCA_900772565.1, s__Faecalibacterium sp900772565, 95.0, 88.01, 0.211; GCF_023347295.1, s__Faecalibacterium sp003449675, 95.0, 87.97, 0.18; GCF_003324185.1, s__Faecalibacterium prausnitzii, 95.0, 87.96, 0.175; GCA_934512105.1, s__Faecalibacterium sp934512105, 95.0, 87.94, 0.211; GCA_934532365.1, s__Faecalibacterium sp934532365, 95.0, 87.9, 0.23; GCA_934503275.1, s__Faecalibacterium sp934503275, 95.0, 87.89, 0.225; GCA_934561115.1, s__Faecalibacterium sp934561115, 95.0, 87.88, 0.234; GCA_934524985.1, s__Faecalibacterium sp934524985, 95.0, 87.87, 0.219; GCA_934540955.1, s__Faecalibacterium sp934540955, 95.0, 87.86, 0.236; GCA_900765105.1, s__Faecalibacterium sp900765105, 95.0, 87.83, 0.234; GCA_900765705.1, s__Faecalibacterium sp900765705, 95.0, 87.82, 0.152; GCA_934539245.1, s__Faecalibacterium sp934539245, 95.0, 87.78, 0.251; GCA_934561555.1, s__Faecalibacterium sp934561555, 95.0, 87.77, 0.199; GCA_934525735.1, s__Faecalibacterium sp934525735, 95.0, 87.76, 0.272; GCF_040096575.1, s__Faecalibacterium intestinale, 95.0, 87.76, 0.187; GCA_934525325.1, s__Faecalibacterium sp934525325, 95.0, 87.74, 0.249; GCA_963612415.1, s__Faecalibacterium sp963612415, 95.0, 87.69, 0.249; GCA_934513205.1, s__Faecalibacterium sp934513205, 95.0, 87.65, 0.224; GCA_934561485.1, s__Faecalibacterium sp934561485, 95.0, 87.64, 0.263; GCA_963615785.1, s__Faecalibacterium sp963615785, 95.0, 87.6, 0.19; GCA_934526125.1, s__Faecalibacterium sp934526125, 95.0, 87.59, 0.301; GCA_963646665.1, s__Faecalibacterium sp963646665, 95.0, 87.52, 0.234; GCA_934518555.1, s__Faecalibacterium sp934518555, 95.0, 87.5, 0.255; GCA_963654645.1, s__Faecalibacterium sp963654645, 95.0, 87.5, 0.184; GCA_934525405.1, s__Faecalibacterium sp934525405, 95.0, 87.46, 0.214; GCA_934501115.1, s__Faecalibacterium sp934501115, 95.0, 87.26, 0.207; GCF_003287495.1, s__Faecalibacterium prausnitzii_I, 95.0, 87.25, 0.181; GCA_934547065.1, s__Faecalibacterium sp934547065, 95.0, 87.23, 0.272; GCA_934553285.1, s__Faecalibacterium sp934553285, 95.0, 87.21, 0.228; GCF_019967995.1, s__Faecalibacterium prausnitzii_E, 95.0, 87.18, 0.188; GCF_003287455.1, s__Faecalibacterium hattorii, 95.0, 87.12, 0.199; GCA_963656875.1, s__Faecalibacterium sp963656875, 95.0, 87.0, 0.182; GCA_934514285.1, s__Faecalibacterium sp934514285, 95.0, 86.74, 0.161; GCA_014858325.1, s__Faecalibacterium sp014858325, 95.0, 86.63, 0.208; GCA_004558805.1, s__Faecalibacterium prausnitzii_M, 95.0, 86.17, 0.179; GCA_934533135.1, s__Faecalibacterium sp934533135, 95.0, 86.02, 0.151; GCA_900551435.1, s__Faecalibacterium sp900551435, 95.0, 85.96, 0.185	11.7	11	0.99316	Genome has more than 34.2% of markers with multiple hits
660	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__	N/A	N/A	N/A	N/A	N/A	GCA_002474415.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter sp002474415	90.75	0.246	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_001406815.1, s__Agathobacter faecis, 95.0, 98.76, 0.347	12.57	11	0.99999	N/A
661	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (7.4%)
662	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_001312505.1, s__Mediterraneibacter faecis, 95.0, 97.25, 0.351; GCF_934309345.1, s__Mediterraneibacter sp934309345, 95.0, 93.33, 0.322	26.77	11	0.9895	Genome has more than 11.7% of markers with multiple hits
663	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (0.8%)
664	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (6.6%)
665	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (8.7%)
666	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (6.1%)
667	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (0.6%)
668	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (2.4%)
669	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (6.6%)
67	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus	GCF_030296915.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus	98.1	0.903	GCF_030296915.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus	98.1	0.903	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_019423795.1, s__Anaerostipes sp019423795, 95.0, 97.2, 0.906; GCA_036312945.1, s__Anaerostipes hadrus_C, 95.0, 95.44, 0.821; GCF_025567365.1, s__Anaerostipes amylophilus, 95.0, 91.41, 0.863; GCA_902362875.1, s__Anaerostipes sp900066705, 95.0, 90.9, 0.637	22.44	11	N/A	Genome has more than 77.5% of markers with multiple hits
670	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-273;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-273;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	18.17	11	0.91795	N/A
671	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS856;s__UMGS856 sp900546265	GCA_900546265.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS856;s__UMGS856 sp900546265	99.46	0.966	GCA_900546265.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS856;s__UMGS856 sp900546265	99.46	0.966	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS856;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	23.79	11	N/A	N/A
672	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella intestinigallinarum	GCA_019113095.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella intestinigallinarum	97.96	0.783	GCA_019113095.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella intestinigallinarum	97.96	0.783	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_944320235.1, s__Prevotella sp944320235, 95.0, 80.42, 0.158	34.09	11	N/A	N/A
673	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (7.5%)
674	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Jutongia;s__	N/A	N/A	N/A	N/A	N/A	GCA_900759665.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Jutongia;s__Jutongia sp900759665	93.71	0.439	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Jutongia;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_014384985.1, s__Jutongia huaianensis, 95.0, 94.05, 0.423; GCA_934339135.1, s__Jutongia sp934339135, 95.0, 89.74, 0.399; GCA_934338765.1, s__Jutongia sp934338765, 95.0, 88.51, 0.31; GCA_902788645.1, s__Jutongia sp902788645, 95.0, 87.88, 0.313	22.44	11	0.99703	N/A
675	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp000435555	GCA_000435555.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp000435555	97.41	0.538	GCA_000435555.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp000435555	97.41	0.538	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002438575.1, s__Vescimonas sp002438575, 95.0, 93.89, 0.472; GCA_934623575.1, s__Vescimonas sp934623575, 95.0, 88.24, 0.298; GCA_003487665.1, s__Vescimonas sp003487665, 95.0, 87.07, 0.276; GCA_934590325.1, s__Vescimonas sp934590325, 95.0, 87.0, 0.292; GCA_963628195.1, s__Vescimonas sp963628195, 95.0, 86.16, 0.291; GCA_900545495.1, s__Vescimonas sp900545495, 95.0, 85.69, 0.153; GCA_900547745.1, s__Vescimonas sp900547745, 95.0, 85.54, 0.179; GCA_900545585.1, s__Vescimonas sp900545585, 95.0, 85.43, 0.177; GCA_934591815.1, s__Vescimonas sp934591815, 95.0, 85.07, 0.165; GCA_900550585.1, s__Vescimonas sp900550585, 95.0, 84.78, 0.181; GCA_945878665.1, s__Vescimonas sp945878665, 95.0, 84.67, 0.206; GCA_963632705.1, s__Vescimonas sp963632705, 95.0, 84.64, 0.219; GCA_900554275.1, s__Vescimonas sp900554275, 95.0, 84.59, 0.188; GCA_900551995.1, s__Vescimonas sp900551995, 95.0, 84.55, 0.216; GCA_934589835.1, s__Vescimonas sp934589835, 95.0, 84.43, 0.17	11.52	11	N/A	N/A
676	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (1.6%)
677	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis	GCF_000020605.1	95.02	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis	98.05	0.604	GCF_000020605.1	95.02	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis	98.05	0.604	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_902786155.1, s__Agathobacter sp900317585, 95.0, 96.46, 0.505; GCA_937935345.1, s__Agathobacter sp900546625, 95.0, 94.96, 0.562; GCA_934365945.1, s__Agathobacter sp934365945, 95.0, 93.81, 0.418	12.85	11	N/A	N/A
678	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	N/A	N/A	N/A	N/A	N/A	GCF_025147485.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis	96.71	0.33	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_000614125.1, s__Bacteroides rodentium, 95.0, 93.59, 0.293; GCF_004793475.1, s__Bacteroides muris, 95.0, 90.56, 0.225; GCA_037413095.1, s__Bacteroides sp905197435, 95.0, 86.39, 0.2	13.24	11	0.99559	N/A
679	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (4.0%)
68	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus aceti	GCF_025567285.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus aceti	98.53	0.941	GCF_025567285.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus aceti	98.53	0.941	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_025149915.1, s__Coprococcus eutactus, 95.0, 94.71, 0.763; GCA_963600665.1, s__Coprococcus sp963600665, 95.0, 93.76, 0.677; GCA_900557435.1, s__Coprococcus sp900557435, 95.0, 92.5, 0.504; GCA_900548315.1, s__Coprococcus sp900548315, 95.0, 91.7, 0.587; GCA_934247115.1, s__Coprococcus sp934247115, 95.0, 91.65, 0.655; GCA_900548215.1, s__Coprococcus sp900548215, 95.0, 91.61, 0.574; GCA_934270935.1, s__Coprococcus sp934270935, 95.18, 90.55, 0.499; GCA_029338615.1, s__Coprococcus sp029338615, 95.0, 90.55, 0.482; GCA_902461735.1, s__Coprococcus sp902461735, 95.42, 89.41, 0.566; GCA_016297325.1, s__Coprococcus sp016297325, 95.0, 88.6, 0.459; GCA_934277375.1, s__Coprococcus sp934277375, 95.0, 85.86, 0.507	18.23	11	N/A	Genome has more than 80.0% of markers with multiple hits
680	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio_A;s__Butyrivibrio_A sp000431815	GCA_000431815.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio_A;s__Butyrivibrio_A sp000431815	98.84	0.677	GCA_000431815.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio_A;s__Butyrivibrio_A sp000431815	98.84	0.677	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_945928575.1, s__Butyrivibrio_A sp945928575, 95.0, 89.78, 0.547	54.33	11	N/A	Genome has more than 18.3% of markers with multiple hits
681	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
682	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (0.5%)
683	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (7.1%)
684	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp000432375	GCA_025757645.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp000432375	95.6	0.566	GCA_025757645.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp000432375	95.6	0.566	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900757655.1, s__CAG-103 sp900757655, 95.0, 93.68, 0.539; GCA_900317855.1, s__CAG-103 sp900317855, 95.0, 93.37, 0.538; GCA_934589185.1, s__CAG-103 sp934589185, 95.43, 92.31, 0.457; GCA_963627135.1, s__CAG-103 sp963627135, 95.0, 92.05, 0.516; GCA_900543625.1, s__CAG-103 sp900543625, 95.0, 91.75, 0.517; GCA_905215475.1, s__CAG-103 sp905215475, 95.0, 90.76, 0.509; GCA_934591895.1, s__CAG-103 sp934591895, 95.0, 90.62, 0.533	19.08	11	N/A	Genome has more than 15.8% of markers with multiple hits
685	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (4.8%)
686	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (2.5%)
687	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (9.4%)
688	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (3.1%)
689	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E siraeum	GCA_025150425.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E siraeum	95.94	0.55	GCA_025150425.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E siraeum	95.94	0.55	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900539195.1, s__Ruminiclostridium_E sp900539195, 95.0, 93.17, 0.507; GCA_003512525.1, s__Ruminiclostridium_E sp003512525, 95.0, 91.57, 0.449; GCA_902490585.1, s__Ruminiclostridium_E sp902490585, 95.0, 89.57, 0.451; GCA_017935365.1, s__Ruminiclostridium_E sp017935365, 95.0, 89.41, 0.455; GCA_934490165.1, s__Ruminiclostridium_E sp934490165, 95.0, 88.96, 0.418; GCA_002437415.1, s__Ruminiclostridium_E sp002437415, 95.0, 88.56, 0.386; GCA_963649995.1, s__Ruminiclostridium_E sp963649995, 95.0, 87.14, 0.344; GCA_945921515.1, s__Ruminiclostridium_E sp945921515, 95.0, 83.91, 0.169; GCA_016302655.1, s__Ruminiclostridium_E sp016302655, 95.0, 83.75, 0.167	11.3	11	N/A	N/A
69	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp000432375	GCA_025757645.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp000432375	98.12	0.729	GCA_025757645.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp000432375	98.12	0.729	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_934589185.1, s__CAG-103 sp934589185, 95.43, 94.08, 0.76; GCA_900757655.1, s__CAG-103 sp900757655, 95.0, 93.34, 0.832; GCA_900317855.1, s__CAG-103 sp900317855, 95.0, 92.98, 0.786; GCA_900543625.1, s__CAG-103 sp900543625, 95.0, 91.45, 0.774; GCA_963627135.1, s__CAG-103 sp963627135, 95.0, 90.66, 0.714; GCA_905215475.1, s__CAG-103 sp905215475, 95.0, 90.12, 0.778; GCA_934591895.1, s__CAG-103 sp934591895, 95.0, 89.92, 0.75; GCA_018265835.1, s__CAG-103 sp018265835, 95.0, 80.5, 0.17; GCA_004556965.1, s__CAG-103 sp004556965, 95.0, 80.41, 0.185	21.92	11	N/A	Genome has more than 63.3% of markers with multiple hits
690	d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A succinatutens_B	GCF_958453765.1	95.08	d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A succinatutens_B	96.32	0.79	GCF_958453765.1	95.08	d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A succinatutens_B	96.32	0.79	d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000188175.1, s__Phascolarctobacterium_A succinatutens, 95.0, 95.52, 0.801; GCA_963603005.1, s__Phascolarctobacterium_A sp963603005, 95.0, 95.52, 0.799; GCF_000434895.1, s__Phascolarctobacterium_A succinatutens_A, 95.0, 94.67, 0.798; GCF_902463975.1, s__Phascolarctobacterium_A sp902463975, 95.0, 94.67, 0.796; GCF_934203365.1, s__Phascolarctobacterium_A sp934203365, 95.0, 94.67, 0.778; GCF_900753045.1, s__Phascolarctobacterium_A sp900753045, 95.0, 94.45, 0.792; GCA_963659725.1, s__Phascolarctobacterium_A sp963659725, 95.0, 94.35, 0.766; GCF_937920985.1, s__Phascolarctobacterium_A sp937920985, 95.0, 94.12, 0.792; GCA_934234275.1, s__Phascolarctobacterium_A sp934234275, 95.0, 93.9, 0.567; GCF_934190775.1, s__Phascolarctobacterium_A sp934190775, 95.0, 93.06, 0.775; GCF_900770955.1, s__Phascolarctobacterium_A sp900770955, 95.0, 92.83, 0.746; GCA_900551335.1, s__Phascolarctobacterium_A sp900551335, 95.79, 83.08, 0.164	20.14	11	N/A	N/A
691	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (1.7%)
693	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
694	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Hominicoprocola;s__	N/A	N/A	N/A	N/A	N/A	GCF_018918025.1	95.11	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Hominicoprocola;s__Hominicoprocola sp900317525	95.45	0.379	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Hominicoprocola;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_937915075.1, s__Hominicoprocola sp937915075, 95.0, 93.77, 0.32; GCA_002437735.1, s__Hominicoprocola sp002437735, 95.0, 93.3, 0.229; GCA_021531315.1, s__Hominicoprocola sp900552375, 95.0, 87.9, 0.257; GCA_963654505.1, s__Hominicoprocola sp963654505, 95.0, 87.06, 0.207; GCA_934553255.1, s__Hominicoprocola sp934553255, 95.0, 86.76, 0.185	19.72	11	0.99999	N/A
